10619
10545
10600
10650
10672
10655
10454
9947
9677
9736
9778
9678
9695
9856
9805
9778
9941
9960
10107
9935
9855
9925
10024
9952
10000
9872
9650
9648
9696
9560
9729
9790
9730
9807
9770
9759
9944
9965
9867
9919
10095
10064
10020
10028
10007
9937
9809
9799
9780
9910
9819
9772
9937
9929
9845
9433
9300
9300
9259
9357
9305
9368
9291
9395
9454
9337
9370
9270
9360
9305
9395
9380
9338
9109
9053
9015
8960
8976
8660
8640
8649
8500
8645
8815
8805
8727
8780
8680
8668
8556
8692
8730
8745
8953
8980
8996
8883
8930
9160
9162
8978
